,Year,Month,Age_EDC3 (yrs BP),Mean Irish Air temp (deg C),Irish rainfall (mm),GMST Anomaly Yearly,GMST Anomaly Uncertainty,GMST 20yr anomaly,GMST 20yr Uncertainty,Day,Muana Loa monthly avg CO2 (ppmv),Muana Loa De-seasonalized CO2 (ppmv),Muana Loa Uncertainty of Mean CO2 (ppmv),CO2 (ppmv),CO2 Ice-core data source,Temperature Anomaly (Jouvel),CH4 [ppbv]
1302,1924.0,10.0,25.208333333333258,10.343951612903227,100.4,-0.293,0.081,0.064,,1.0,,,,,,,
1303,,,25.251618980000103,,,,,,,,,,,304.7159146968185,"Law Dome (Rubino et al., 2013)",,
1304,1924.0,9.0,25.291666666666515,12.452777777777778,164.0,-0.295,0.081,0.064,,1.0,,,,,,,
1305,1924.0,8.0,25.375,13.946102150537634,118.7,-0.278,0.081,0.064,,1.0,,,,,,,
1306,1924.0,7.0,25.458333333333258,14.334139784946236,107.8,-0.26,0.081,0.064,,1.0,,,,,,,
1307,1924.0,6.0,25.541666666666515,13.472222222222223,98.3,-0.247,0.081,0.064,,1.0,,,,,,,
1308,1924.0,5.0,25.625,10.826344086021505,104.3,-0.217,0.081,0.064,,1.0,,,,,,,
1309,1924.0,4.0,25.708333333333258,7.215,86.5,-0.196,0.081,0.064,,1.0,,,,,,,
1310,1924.0,3.0,25.791666666666515,5.710483870967742,36.1,-0.172,0.081,0.064,,1.0,,,,,,,
1311,1924.0,2.0,25.875,5.271264367816093,48.3,-0.173,0.08,0.064,,1.0,,,,,,,
1312,1924.0,1.0,25.958333333333258,6.658198924731183,152.6,-0.174,0.081,0.064,,1.0,,,,,,,
1313,1923.0,12.0,26.041666666666515,6.351182795698924,98.9,-0.184,0.081,0.064,,1.0,,,,,,,
1314,1923.0,11.0,26.125,4.466888888888889,97.6,-0.183,0.081,0.064,,1.0,,,,,,,
1315,1923.0,10.0,26.208333333333258,9.841935483870968,123.1,-0.194,0.081,0.064,,1.0,,,,,,,
1316,1923.0,9.0,26.291666666666515,12.078583333333334,108.4,-0.196,0.081,0.064,,1.0,,,,,,,
1317,1923.0,8.0,26.375,14.386155913978493,156.8,-0.222,0.082,0.064,,1.0,,,,,,,
1318,1923.0,7.0,26.458333333333258,15.881586021505376,79.3,-0.235,0.081,0.064,,1.0,,,,,,,
1319,1923.0,6.0,26.541666666666515,13.039472222222223,29.1,-0.238,0.081,0.064,,1.0,,,,,,,
1320,1923.0,5.0,26.625,9.103548387096774,46.2,-0.253,0.081,0.064,,1.0,,,,,,,
1321,1923.0,4.0,26.708333333333258,7.52475,97.2,-0.277,0.081,0.064,,1.0,,,,,,,
1322,1923.0,3.0,26.791666666666515,7.040591397849462,70.5,-0.304,0.082,0.064,,1.0,,,,,,,
1323,1923.0,2.0,26.875,6.885714285714286,174.1,-0.306,0.082,0.063,,1.0,,,,,,,
1324,1923.0,1.0,26.958333333333258,6.989516129032259,82.9,-0.31,0.082,0.063,,1.0,,,,,,,
1325,1922.0,12.0,27.041666666666515,6.6022849462365585,111.0,-0.298,0.082,0.063,,1.0,,,,,,,
1326,1922.0,11.0,27.125,8.025277777777777,50.6,-0.301,0.081,0.063,,1.0,,,,,,,
1327,,,27.163116590000072,,,,,,,,,,,306.19862429992156,"Law Dome (Rubino et al., 2013)",,
1328,1922.0,10.0,27.208333333333258,9.475215053763442,39.1,-0.308,0.081,0.063,,1.0,,,,,,,
1329,1922.0,9.0,27.291666666666515,12.465555555555556,88.5,-0.295,0.081,0.063,,1.0,,,,,,,
1330,1922.0,8.0,27.375,13.511021505376345,111.6,-0.275,0.082,0.063,,1.0,,,,,,,
1331,1922.0,7.0,27.458333333333258,13.213387096774193,93.6,-0.274,0.082,0.063,,1.0,,,,,,,
1332,,,27.494957789999944,,,,,,,,,,,303.1815383191544,"Law Dome (Rubino et al., 2013)",,
1333,1922.0,6.0,27.541666666666515,12.875277777777777,46.9,-0.273,0.083,0.063,,1.0,,,,,,,
1334,1922.0,5.0,27.625,11.839381720430106,49.6,-0.269,0.082,0.063,,1.0,,,,,,,
1335,1922.0,4.0,27.708333333333258,5.780749999999999,82.1,-0.259,0.081,0.063,,1.0,,,,,,,
1336,1922.0,3.0,27.791666666666515,6.148387096774194,58.8,-0.233,0.081,0.063,,1.0,,,,,,,
1337,1922.0,2.0,27.875,6.67514880952381,108.7,-0.215,0.081,0.063,,1.0,,,,,,,
1338,1922.0,1.0,27.958333333333258,6.008064516129032,120.5,-0.208,0.08,0.063,,1.0,,,,,,,
1339,1921.0,12.0,28.041666666666515,8.570483870967742,91.8,-0.201,0.081,0.063,,1.0,,,,,,,
1340,1921.0,11.0,28.125,8.545289682539682,110.8,-0.192,0.081,0.063,,1.0,,,,,,,
1341,1921.0,10.0,28.208333333333258,12.779953917050692,86.3,-0.187,0.081,0.063,,1.0,,,,,,,
1342,1921.0,9.0,28.291666666666515,13.587738095238096,41.6,-0.2,0.081,0.063,,1.0,,,,,,,
1343,1921.0,8.0,28.375,13.999078341013826,112.5,-0.213,0.081,0.063,,1.0,,,,,,,
1344,1921.0,7.0,28.458333333333258,17.192511520737327,106.6,-0.197,0.081,0.063,,1.0,,,,,,,
1345,1921.0,6.0,28.541666666666515,14.078809523809523,8.4,-0.184,0.082,0.063,,1.0,,,,,,,
1346,1921.0,5.0,28.625,10.446658986175116,60.5,-0.215,0.082,0.063,,1.0,,,,,,,
1347,1921.0,4.0,28.708333333333258,8.48392857142857,26.1,-0.228,0.082,0.063,,1.0,,,,,,,
1348,1921.0,3.0,28.791666666666515,7.387327188940093,94.7,-0.237,0.082,0.063,,1.0,,,,,,,
1349,1921.0,2.0,28.875,5.984821428571429,47.2,-0.241,0.082,0.063,,1.0,,,,,,,
1350,1921.0,1.0,28.958333333333258,7.519124423963133,110.5,-0.238,0.082,0.063,,1.0,,,,,,,
1351,1920.0,12.0,29.041666666666515,6.04331797235023,104.1,-0.248,0.083,0.063,,1.0,,,,,,,
1352,1920.0,11.0,29.125,9.496190476190476,105.1,-0.257,0.083,0.063,,1.0,,,,,,,
1353,1920.0,10.0,29.208333333333258,11.885023041474655,130.4,-0.252,0.083,0.062,,1.0,,,,,,,
1354,1920.0,9.0,29.291666666666515,13.206190476190477,66.5,-0.244,0.083,0.062,,1.0,,,,,,,
1355,1920.0,8.0,29.375,13.823271889400923,70.3,-0.227,0.083,0.062,,1.0,,,,,,,
1356,1920.0,7.0,29.458333333333258,13.31747311827957,125.4,-0.239,0.082,0.062,,1.0,,,,,,,
1357,1920.0,6.0,29.541666666666515,13.394166666666667,53.7,-0.243,0.082,0.062,,1.0,,,,,,,
1358,1920.0,5.0,29.625,10.597043010752689,103.5,-0.237,0.082,0.062,,1.0,,,,,,,
1359,1920.0,4.0,29.708333333333258,7.6241666666666665,102.6,-0.26,0.083,0.062,,1.0,,,,,,,
1360,1920.0,3.0,29.791666666666515,6.803763440860215,102.0,-0.272,0.083,0.062,,1.0,,,,,,,
1361,1920.0,2.0,29.875,7.3324712643678165,66.9,-0.284,0.083,0.062,,1.0,,,,,,,
1362,1920.0,1.0,29.958333333333258,6.213440860215054,144.3,-0.287,0.084,0.062,,1.0,,,,,,,
1363,1919.0,12.0,30.041666666666515,6.756451612903225,160.9,-0.292,0.083,0.062,,1.0,,,,,,,
1364,1919.0,11.0,30.125,4.699722222222222,73.2,-0.298,0.083,0.062,,1.0,,,,,,,
1365,1919.0,10.0,30.208333333333258,9.89032258064516,38.0,-0.297,0.083,0.062,,1.0,,,,,,,
1366,1919.0,9.0,30.291666666666515,12.689722222222223,73.6,-0.29,0.082,0.062,,1.0,,,,,,,
1367,,,30.2922188,,,,,,,,,,,301.8758603769565,"Law Dome (Rubino et al., 2013)",,
1368,1919.0,8.0,30.375,15.045698924731184,82.0,-0.305,0.083,0.062,,1.0,,,,,,,
1369,1919.0,7.0,30.458333333333258,13.679569892473118,34.3,-0.296,0.084,0.062,,1.0,,,,,,,
1370,1919.0,6.0,30.541666666666515,12.77638888888889,66.3,-0.298,0.085,0.062,,1.0,,,,,,,
1371,,,30.60813,,,,,,,,,,,,,,
1372,1919.0,5.0,30.625,11.994086021505376,78.7,-0.289,0.085,0.062,,1.0,,,,,,,
1373,1919.0,4.0,30.708333333333258,7.660833333333333,48.8,-0.259,0.085,0.062,,1.0,,,,,,,
1374,1919.0,3.0,30.791666666666515,4.428225806451613,80.7,-0.238,0.085,0.061,,1.0,,,,,,,
1375,1919.0,2.0,30.875,4.503869047619047,64.3,-0.227,0.085,0.061,,1.0,,,,,,,
1376,1919.0,1.0,30.958333333333258,4.8352150537634415,116.6,-0.236,0.085,0.061,,1.0,,,,,,,
1377,1918.0,12.0,31.041666666666515,7.9575268817204305,145.2,-0.239,0.085,0.061,,1.0,,,,,,,
1378,1918.0,11.0,31.125,7.377777777777778,97.4,-0.244,0.085,0.061,,1.0,,,,,,,
1379,1918.0,10.0,31.208333333333258,9.286827956989248,120.7,-0.264,0.085,0.061,,1.0,,,,,,,
1380,1918.0,9.0,31.291666666666515,11.260555555555555,174.0,-0.298,0.086,0.061,,1.0,,,,,,,
1381,,,31.331601200000023,,,,,,,,,,,304.61320734820134,"Law Dome (Rubino et al., 2013)",,
1382,1918.0,8.0,31.375,14.999462365591398,76.3,-0.311,0.085,0.061,,1.0,,,,,,,
1383,1918.0,7.0,31.458333333333258,14.254569892473118,100.4,-0.336,0.085,0.061,,1.0,,,,,,,
1384,1918.0,6.0,31.541666666666515,12.915833333333333,45.5,-0.364,0.085,0.061,,1.0,,,,,,,
1385,1918.0,5.0,31.625,11.589516129032257,64.3,-0.401,0.085,0.061,,1.0,,,,,,,
1386,1918.0,4.0,31.708333333333258,7.588333333333334,38.9,-0.424,0.085,0.061,,1.0,,,,,,,
1387,1918.0,3.0,31.791666666666515,6.672580645161291,53.0,-0.463,0.085,0.061,,1.0,,,,,,,
1388,1918.0,2.0,31.875,7.8062499999999995,124.1,-0.476,0.086,0.061,,1.0,,,,,,,
1389,1918.0,1.0,31.958333333333258,5.521774193548387,102.0,-0.469,0.087,0.061,,1.0,,,,,,,
1390,1917.0,12.0,32.041666666666515,4.990860215053764,71.2,-0.464,0.086,0.061,,1.0,,,,,,,
1391,1917.0,11.0,32.125,8.89472222222222,99.3,-0.473,0.087,0.061,,1.0,,,,,,,
1392,,,32.12541188,,,,,,,,,,,303.85222132002366,"Law Dome (Rubino et al., 2013)",,
1393,1917.0,10.0,32.20833333333326,8.202956989247312,139.6,-0.482,0.087,0.061,,1.0,,,,,,,
1394,1917.0,9.0,32.291666666666515,13.394722222222223,56.7,-0.483,0.086,0.061,,1.0,,,,,,,
1395,1917.0,8.0,32.375,14.763978494623656,195.7,-0.505,0.086,0.061,,1.0,,,,,,,
1396,1917.0,7.0,32.45833333333326,15.491397849462366,67.9,-0.518,0.087,0.061,,1.0,,,,,,,
1397,1917.0,6.0,32.541666666666515,13.010833333333332,60.3,-0.529,0.086,0.061,,1.0,,,,,,,
1398,1917.0,5.0,32.625,11.256451612903225,87.6,-0.535,0.085,0.061,,1.0,,,,,,,
1399,1917.0,4.0,32.70833333333326,5.973333333333334,48.5,-0.54,0.084,0.061,,1.0,,,,,,,
1400,1917.0,3.0,32.791666666666515,5.143817204301076,83.2,-0.53,0.082,0.061,,1.0,,,,,,,
1401,1917.0,2.0,32.875,3.8285714285714287,48.4,-0.533,0.082,0.061,,1.0,,,,,,,
1402,1917.0,1.0,32.95833333333326,3.4749999999999996,62.1,-0.536,0.081,0.061,,1.0,,,,,,,
1403,1916.0,12.0,33.041666666666515,4.512903225806451,93.6,-0.541,0.081,0.061,,1.0,,,,,,,
1404,1916.0,11.0,33.125,7.935277777777778,162.9,-0.532,0.081,0.061,,1.0,,,,,,,
1405,1916.0,10.0,33.20833333333326,11.259408602150538,206.2,-0.511,0.081,0.061,,1.0,,,,,,,
1406,1916.0,9.0,33.291666666666515,13.657777777777778,55.2,-0.494,0.08,0.061,,1.0,,,,,,,
1407,1916.0,8.0,33.375,16.115860215053765,84.5,-0.46,0.08,0.061,,1.0,,,,,,,
1408,1916.0,7.0,33.45833333333326,14.52284946236559,59.6,-0.419,0.079,0.061,,1.0,,,,,,,
1409,1916.0,6.0,33.541666666666515,11.568611111111112,66.3,-0.379,0.08,0.061,,1.0,,,,,,,
1410,1916.0,5.0,33.625,10.12231182795699,113.8,-0.334,0.08,0.061,,1.0,,,,,,,
1411,1916.0,4.0,33.70833333333326,7.829444444444444,94.8,-0.3,0.079,0.061,,1.0,,,,,,,
1412,1916.0,3.0,33.791666666666515,4.252956989247312,58.6,-0.291,0.079,0.061,,1.0,,,,,,,
1413,1916.0,2.0,33.875,4.830459770114943,122.5,-0.276,0.078,0.061,,1.0,,,,,,,
1414,1916.0,1.0,33.95833333333326,8.09274193548387,75.5,-0.255,0.077,0.061,,1.0,,,,,,,
1415,1915.0,12.0,34.041666666666515,5.925000000000001,170.3,-0.243,0.076,0.061,,1.0,,,,,,,
1416,1915.0,11.0,34.125,5.393055555555555,89.2,-0.226,0.076,0.061,,1.0,,,,,,,
1417,1915.0,10.0,34.20833333333326,10.386559139784946,118.4,-0.197,0.076,0.061,,1.0,,,,,,,
1418,,,34.213969129999896,,,,,,,,,,,301.9151507114715,"Law Dome (Rubino et al., 2013)",,
1419,1915.0,9.0,34.291666666666515,13.780555555555557,49.4,-0.163,0.076,0.061,,1.0,,,,,,,
1420,1915.0,8.0,34.375,14.510752688172042,83.2,-0.142,0.076,0.061,,1.0,,,,,,,
1421,1915.0,7.0,34.45833333333326,13.827956989247312,134.2,-0.138,0.076,0.061,,1.0,,,,,,,
1422,1915.0,6.0,34.541666666666515,13.421666666666665,48.9,-0.141,0.076,0.061,,1.0,,,,,,,
1423,1915.0,5.0,34.625,10.577688172043011,47.3,-0.121,0.077,0.061,,1.0,,,,,,,
1424,1915.0,4.0,34.70833333333326,8.40388888888889,55.7,-0.125,0.077,0.061,,1.0,,,,,,,
1425,1915.0,3.0,34.791666666666515,6.050000000000001,31.1,-0.103,0.077,0.061,,1.0,,,,,,,
1426,1915.0,2.0,34.875,4.641964285714286,140.3,-0.107,0.077,0.061,,1.0,,,,,,,
1427,1915.0,1.0,34.95833333333326,5.024193548387097,102.7,-0.115,0.078,0.061,,1.0,,,,,,,
1428,1914.0,12.0,35.041666666666515,5.108064516129032,211.0,-0.122,0.077,0.061,,1.0,,,,,,,
1429,1914.0,11.0,35.125,7.788055555555556,117.7,-0.125,0.077,0.061,,1.0,,,,,,,
1430,1914.0,10.0,35.20833333333326,10.993225806451614,56.3,-0.144,0.077,0.061,,1.0,,,,,,,
1431,1914.0,9.0,35.291666666666515,13.465,62.7,-0.177,0.077,0.061,,1.0,,,,,,,
1432,1914.0,8.0,35.375,15.290967741935484,125.8,-0.203,0.076,0.061,,1.0,,,,,,,
1433,1914.0,7.0,35.45833333333326,14.595161290322581,85.4,-0.212,0.076,0.061,,1.0,,,,,,,
1434,1914.0,6.0,35.541666666666515,13.2625,31.5,-0.193,0.076,0.061,,1.0,,,,,,,
1435,,,35.60700403999999,,,,,,,,,,,300.7000886560916,"Law Dome (Rubino et al., 2013)",,
1436,1914.0,5.0,35.625,10.339247311827956,52.1,-0.191,0.074,0.061,,1.0,,,,,,,
1437,1914.0,4.0,35.70833333333326,9.3825,45.8,-0.201,0.072,0.061,,1.0,,,,,,,
1438,1914.0,3.0,35.791666666666515,6.518817204301076,125.5,-0.229,0.071,0.061,,1.0,,,,,,,
1439,1914.0,2.0,35.875,6.9678571428571425,149.9,-0.241,0.071,0.061,,1.0,,,,,,,
1440,1914.0,1.0,35.95833333333326,5.799462365591398,59.6,-0.253,0.069,0.061,,1.0,,,,,,,
1441,1913.0,12.0,36.041666666666515,6.406451612903226,80.7,-0.263,0.069,0.061,,1.0,,,,,,,
1442,1913.0,11.0,36.125,8.807500000000001,120.4,-0.283,0.069,0.061,,1.0,,,,,,,
1443,1913.0,10.0,36.20833333333326,11.038709677419355,124.3,-0.3,0.069,0.061,,1.0,,,,,,,
1444,1913.0,9.0,36.291666666666515,13.437000000000001,107.1,-0.302,0.069,0.061,,1.0,,,,,,,
1445,1913.0,8.0,36.375,14.850268817204302,37.1,-0.312,0.069,0.061,,1.0,,,,,,,
1446,1913.0,7.0,36.45833333333326,14.073924731182796,24.3,-0.334,0.069,0.062,,1.0,,,,,,,
1447,1913.0,6.0,36.541666666666515,12.620000000000001,71.8,-0.379,0.068,0.062,,1.0,,,,,,,
1448,1913.0,5.0,36.625,10.248118279569892,114.2,-0.421,0.069,0.062,,1.0,,,,,,,
1449,1913.0,4.0,36.70833333333326,7.810833333333334,104.9,-0.437,0.071,0.062,,1.0,,,,,,,
1450,1913.0,3.0,36.791666666666515,6.2229569892473116,106.6,-0.46,0.071,0.062,,1.0,,,,,,,
1451,1913.0,2.0,36.875,6.116369047619047,53.2,-0.481,0.071,0.062,,1.0,,,,,,,
1452,1913.0,1.0,36.95833333333326,5.933064516129033,173.0,-0.5,0.073,0.062,,1.0,,,,,,,
1453,1912.0,12.0,37.041666666666515,7.680913978494623,128.7,-0.507,0.074,0.062,,1.0,,,,,,,
1454,1912.0,11.0,37.125,7.749722222222222,75.4,-0.485,0.073,0.062,,1.0,,,,,,,
1455,1912.0,10.0,37.20833333333326,9.428494623655915,84.2,-0.472,0.073,0.062,,1.0,,,,,,,
1456,1912.0,9.0,37.291666666666515,11.789444444444445,25.2,-0.457,0.074,0.062,,1.0,,,,,,,
1457,1912.0,8.0,37.375,12.03978494623656,133.5,-0.456,0.074,0.062,,1.0,,,,,,,
1458,1912.0,7.0,37.45833333333326,14.055376344086023,117.3,-0.434,0.074,0.062,,1.0,,,,,,,
1459,,,37.484859689999894,,,,,,,,,,,301.29772622272134,"Law Dome (Rubino et al., 2013)",,
1460,1912.0,6.0,37.541666666666515,12.825277777777778,144.5,-0.408,0.076,0.062,,1.0,,,,,,,
1461,1912.0,5.0,37.625,11.26263440860215,38.5,-0.388,0.076,0.062,,1.0,,,,,,,
1462,1912.0,4.0,37.70833333333326,9.110833333333334,34.5,-0.374,0.076,0.062,,1.0,,,,,,,
1463,1912.0,3.0,37.791666666666515,7.417204301075269,122.6,-0.342,0.074,0.062,,1.0,,,,,,,
1464,1912.0,2.0,37.875,6.058333333333334,105.3,-0.328,0.076,0.062,,1.0,,,,,,,
1465,1912.0,1.0,37.95833333333326,5.75510752688172,114.2,-0.318,0.076,0.062,,1.0,,,,,,,
1466,1911.0,12.0,38.041666666666515,6.880645161290323,195.3,-0.316,0.075,0.062,,1.0,,,,,,,
1467,1911.0,11.0,38.125,6.7975,130.9,-0.34,0.075,0.062,,1.0,,,,,,,
1468,1911.0,10.0,38.20833333333326,10.399462365591397,110.6,-0.364,0.073,0.062,,1.0,,,,,,,
1469,1911.0,9.0,38.291666666666515,13.148333333333333,73.4,-0.391,0.072,0.062,,1.0,,,,,,,
1470,,,38.37379,,,,,,,,,,,,,0.88,
1471,1911.0,8.0,38.375,16.24758064516129,65.2,-0.405,0.071,0.063,,1.0,,,,,,,
1472,1911.0,7.0,38.45833333333326,15.875806451612902,80.3,-0.439,0.07,0.063,,1.0,,,,,,,
1473,1911.0,6.0,38.541666666666515,13.504444444444443,55.1,-0.477,0.069,0.063,,1.0,,,,,,,
1474,1911.0,5.0,38.625,11.759677419354839,56.2,-0.515,0.069,0.063,,1.0,,,,,,,
1475,1911.0,4.0,38.70833333333326,7.913611111111111,67.2,-0.541,0.069,0.063,,1.0,,,,,,,
1476,,,38.71498595999992,,,,,,,,,,,299.25727749401767,"Law Dome (Rubino et al., 2013)",,
1477,1911.0,3.0,38.791666666666515,6.045430107526881,56.6,-0.552,0.07,0.063,,1.0,,,,,,,
1478,1911.0,2.0,38.875,6.088988095238095,81.8,-0.548,0.069,0.063,,1.0,,,,,,,
1479,,,38.90461155999992,,,,,,,,,,,297.7268153632511,"Law Dome (Rubino et al., 2013)",,
1480,1911.0,1.0,38.95833333333326,5.791397849462365,46.7,-0.543,0.069,0.063,,1.0,,,,,,,
1481,1910.0,12.0,39.041666666666515,7.01989247311828,115.7,-0.538,0.069,0.063,,1.0,,,,,,,
1482,1910.0,11.0,39.125,5.666666666666667,114.7,-0.531,0.069,0.063,,1.0,,,,,,,
1483,1910.0,10.0,39.20833333333326,10.991129032258065,69.9,-0.516,0.069,0.063,,1.0,,,,,,,
1484,,,39.284149150000076,,,,,,,,,,,298.10624698316605,"Law Dome (Rubino et al., 2013)",,
1485,1910.0,9.0,39.291666666666515,12.68888888888889,28.7,-0.511,0.071,0.063,,1.0,,,,,,,
1486,1910.0,8.0,39.375,14.439516129032258,155.0,-0.504,0.072,0.063,,1.0,,,,,,,
1487,1910.0,7.0,39.45833333333326,14.05483870967742,88.8,-0.491,0.074,0.063,,1.0,,,,,,,
1488,1910.0,6.0,39.541666666666515,13.296666666666665,108.8,-0.466,0.074,0.063,,1.0,,,,,,,
1489,1910.0,5.0,39.625,10.448118279569892,65.0,-0.445,0.074,0.063,,1.0,,,,,,,
1490,1910.0,4.0,39.70833333333326,7.160555555555556,67.6,-0.427,0.074,0.063,,1.0,,,,,,,
1491,1910.0,3.0,39.791666666666515,6.868279569892473,67.5,-0.432,0.073,0.063,,1.0,,,,,,,
1492,1910.0,2.0,39.875,5.686904761904763,145.4,-0.436,0.072,0.063,,1.0,,,,,,,
1493,1910.0,1.0,39.95833333333326,5.3930107526881725,101.1,-0.432,0.072,0.063,,1.0,,,,,,,
1494,1909.0,12.0,40.041666666666515,5.48494623655914,120.8,-0.44,0.072,0.063,,1.0,,,,,,,
1495,1909.0,11.0,40.125,6.25,49.7,-0.446,0.072,0.063,,1.0,,,,,,,
1496,1909.0,10.0,40.20833333333326,10.50241935483871,158.4,-0.46,0.073,0.063,,1.0,,,,,,,
1497,,,40.23523068999998,,,,,,,,,,,297.86910679162327,"Law Dome (Rubino et al., 2013)",,
1498,1909.0,9.0,40.291666666666515,12.241111111111111,63.1,-0.471,0.074,0.063,,1.0,,,,,,,
1499,1909.0,8.0,40.375,14.889516129032257,40.4,-0.474,0.073,0.063,,1.0,,,,,,,
1500,1909.0,7.0,40.45833333333326,14.097849462365591,75.7,-0.476,0.074,0.063,,1.0,,,,,,,
